timestamp,lat,lon,depth,unit,site,rtcfail
2017-04-18 12:41:35 GMT+5,87.07825501,-91.274645,6.69,2,10,1
2017-04-18 12:41:36 GMT+5,87.07824,-91.2750983,10.96,2,10,1
2017-04-18 12:41:36 GMT+5,87.07823333,-91.2752867,19.07,2,10,1
2017-04-18 12:41:37 GMT+5,87.078215,-91.2759033,13.86,2,10,1
2017-04-18 12:41:38 GMT+5,87.07820833,-91.2764316,14.36,2,10,1
2017-04-18 12:41:39 GMT+5,87.07819833,-91.27668,8.22,2,10,1
2017-04-18 12:41:40 GMT+5,87.07818666,-91.277435,10.41,2,10,1
2017-04-18 12:41:40 GMT+5,87.07818666,-91.2777833,15.12,2,10,1
2017-04-18 12:41:41 GMT+5,87.07816667,-91.2783033,11.62,2,10,1
2017-04-18 12:41:42 GMT+5,87.07816167,-91.2785483,12.28,2,10,1
2017-04-18 12:41:43 GMT+5,87.078145,-91.278915,14.85,2,10,1
2017-04-18 12:41:43 GMT+5,87.07813167,-91.2794617,20.49,2,10,1
2017-04-18 12:41:44 GMT+5,87.07811833,-91.279735,12.49,2,10,1
2017-04-18 12:41:45 GMT+5,87.07811,-91.280235,11.51,2,10,1
2017-04-18 12:41:46 GMT+5,87.07810166,-91.2809016,16.77,2,10,1
2017-04-18 12:41:47 GMT+5,87.078105,-91.28128,16.44,2,10,1
2017-04-18 12:41:47 GMT+5,87.07808833,-91.2817167,10.63,2,10,1
2017-04-18 12:41:48 GMT+5,87.07808667,-91.2820917,12.66,2,10,1
2017-04-18 12:41:49 GMT+5,87.07808166,-91.2826083,18.68,2,10,1
2017-04-18 12:41:51 GMT+5,87.07806667,-91.2831133,16,2,10,1
2017-04-18 12:41:52 GMT+5,87.07807167,-91.2834717,10.14,2,10,1
2017-04-18 12:41:52 GMT+5,87.07806167,-91.2840616,4.5,2,10,1
2017-04-18 12:41:53 GMT+5,87.07806334,-91.2846483,25.42,2,10,1
2017-04-18 12:41:54 GMT+5,87.078045,-91.2853817,21.97,2,10,1
2017-04-18 12:41:55 GMT+5,87.07806,-91.2854584,14.09,2,10,1
2017-04-18 12:41:55 GMT+5,87.07807334,-91.2854033,9.54,2,10,1
2017-04-18 12:41:56 GMT+5,87.07809667,-91.2853017,22.3,2,10,1
2017-04-18 12:41:57 GMT+5,87.07811,-91.2852917,20.77,2,10,1
2017-04-18 12:41:58 GMT+5,87.07812333,-91.2852417,21.81,2,10,1
2017-04-18 12:41:59 GMT+5,87.078135,-91.2852417,18.8,2,10,1
2017-04-18 12:42:00 GMT+5,87.078155,-91.2852117,14.41,2,10,1
2017-04-18 12:42:01 GMT+5,87.07817333,-91.285185,11.73,2,10,1
2017-04-18 12:42:02 GMT+5,87.07820833,-91.28522,16.66,2,10,1
2017-04-18 12:42:02 GMT+5,87.078245,-91.2853383,28.49,2,10,1
2017-04-18 12:42:03 GMT+5,87.078265,-91.285275,21.48,2,10,1
2017-04-18 12:42:04 GMT+5,87.07825334,-91.2854133,12.77,2,10,1
2017-04-18 12:42:05 GMT+5,87.07827833,-91.28542,12.11,2,10,1
2017-04-18 12:42:05 GMT+5,87.0783,-91.285265,4.83,2,10,1
2017-04-18 12:42:06 GMT+5,87.07832667,-91.2853433,4.61,2,10,1
2017-04-18 12:42:07 GMT+5,87.07834167,-91.28522,4.83,2,10,1
2017-04-18 12:42:08 GMT+5,87.07837167,-91.2851934,5.706,2,10,1
2017-04-18 12:42:08 GMT+5,87.078405,-91.2851733,16.17,2,10,1
2017-04-18 12:42:09 GMT+5,87.07842001,-91.2851717,7.897,2,10,1
2017-04-18 12:42:10 GMT+5,87.07843667,-91.2851167,5.049,2,10,1
2017-04-18 12:42:10 GMT+5,87.07844666,-91.2850567,22.47,2,10,1
2017-04-18 12:42:11 GMT+5,87.07846,-91.2848116,13.7,2,10,1
2017-04-18 12:42:12 GMT+5,87.078485,-91.28474,10.69,2,10,1
2017-04-18 12:42:12 GMT+5,87.07851334,-91.2847584,15.67,2,10,1
2017-04-18 12:42:13 GMT+5,87.07854167,-91.2846983,28.77,2,10,1
2017-04-18 12:42:14 GMT+5,87.07856,-91.284685,16.77,2,10,1
2017-04-18 12:42:14 GMT+5,87.07857667,-91.2845933,10.91,2,10,1
2017-04-18 12:42:15 GMT+5,87.07859834,-91.2846267,5.268,2,10,1
2017-04-18 12:42:16 GMT+5,87.07861499,-91.2846467,4.282,2,10,1
2017-04-18 12:42:17 GMT+5,87.07864,-91.2846583,6.747,2,10,1
2017-04-18 12:42:17 GMT+5,87.07865667,-91.2847383,11.13,2,10,1
2017-04-18 12:42:18 GMT+5,87.078685,-91.2845167,16.06,2,10,1
2017-04-18 12:42:19 GMT+5,87.0787,-91.2845,6.363,2,10,1
2017-04-18 12:42:19 GMT+5,87.07871333,-91.2844917,9.32,2,10,1
2017-04-18 12:42:20 GMT+5,87.078735,-91.2846717,8.12,2,10,1
2017-04-18 12:42:20 GMT+5,87.07876834,-91.2845834,4.83,2,10,1
2017-04-18 12:42:21 GMT+5,87.07878499,-91.2844867,6.583,2,10,1
2017-04-18 12:42:22 GMT+5,87.07881667,-91.28444,15.13,2,10,1
2017-04-18 12:42:22 GMT+5,87.07882833,-91.2842967,17.26,2,10,1
2017-04-18 12:42:23 GMT+5,87.07885,-91.2842983,10.64,2,10,1
2017-04-18 12:42:23 GMT+5,87.07887166,-91.28424,10.25,2,10,1
2017-04-18 12:42:24 GMT+5,87.07888667,-91.2843117,6.692,2,10,1
2017-04-18 12:42:25 GMT+5,87.07892,-91.2843833,12.06,2,10,1
2017-04-18 12:42:26 GMT+5,87.07895,-91.2844017,16.66,2,10,1
2017-04-18 12:42:26 GMT+5,87.07895333,-91.28449,8.72,2,10,1
2017-04-18 12:42:27 GMT+5,87.07898333,-91.2845667,11.02,2,10,1
2017-04-18 12:42:28 GMT+5,87.07900167,-91.28463,5.597,2,10,1
2017-04-18 12:42:29 GMT+5,87.07903,-91.28457,10.31,2,10,1
2017-04-18 12:42:30 GMT+5,87.07905,-91.2846,27.89,2,10,1
2017-04-18 12:42:30 GMT+5,87.07907833,-91.2845167,26.58,2,10,1
2017-04-18 12:42:32 GMT+5,87.07909834,-91.28438,18.69,2,10,1
2017-04-18 12:42:32 GMT+5,87.07912834,-91.2842183,20.28,2,10,1
2017-04-18 12:42:33 GMT+5,87.07915667,-91.2841283,40.16,2,10,1
2017-04-18 12:42:36 GMT+5,87.07917,-91.2841767,20.06,2,10,1
2017-04-18 12:42:37 GMT+5,87.07918667,-91.2842017,8.12,2,10,1
2017-04-18 12:42:38 GMT+5,87.07920334,-91.2843483,16.83,2,10,1
2017-04-18 12:42:38 GMT+5,87.07922667,-91.2843167,15.24,2,10,1
2017-04-18 12:42:39 GMT+5,87.079245,-91.2843467,8.66,2,10,1
2017-04-18 12:42:40 GMT+5,87.079255,-91.2844017,9.1,2,10,1
2017-04-18 12:42:41 GMT+5,87.07927833,-91.28431,12.55,2,10,1
2017-04-18 12:42:42 GMT+5,87.07929834,-91.2842683,13.54,2,10,1
2017-04-18 12:42:42 GMT+5,87.07932333,-91.2842334,23.02,2,10,1
2017-04-18 12:42:43 GMT+5,87.07934166,-91.2840917,13.81,2,10,1
2017-04-18 12:42:44 GMT+5,87.07934833,-91.2841383,12.66,2,10,1
2017-04-18 12:42:45 GMT+5,87.07937334,-91.2841017,5.213,2,10,1
2017-04-18 12:42:46 GMT+5,87.07939667,-91.2839017,3.625,2,10,1
2017-04-18 12:42:46 GMT+5,87.07941333,-91.284175,4.939,2,10,1
2017-04-18 12:42:47 GMT+5,87.07945,-91.2841617,12.99,2,10,1
2017-04-18 12:42:49 GMT+5,87.07945333,-91.2842767,10.03,2,10,1
2017-04-18 12:42:49 GMT+5,87.07946167,-91.2842517,5.925,2,10,1
2017-04-18 12:42:50 GMT+5,87.07946333,-91.2842067,11.73,2,10,1
2017-04-18 12:42:51 GMT+5,87.07948,-91.28418,14.96,2,10,1
2017-04-18 12:42:52 GMT+5,87.07949166,-91.2841367,4.611,2,10,1
2017-04-18 12:42:53 GMT+5,87.07951666,-91.28414,10.96,2,10,1
2017-04-18 12:42:54 GMT+5,87.07953667,-91.2840517,14.63,2,10,1
2017-04-18 12:42:55 GMT+5,87.07955167,-91.284095,9.92,2,10,1
2017-04-18 12:42:56 GMT+5,87.07957666,-91.28411,17.48,2,10,1
2017-04-18 12:42:58 GMT+5,87.07959333,-91.28415,23.34,2,10,1
2017-04-18 12:42:59 GMT+5,87.07961167,-91.2840317,26.74,2,10,1
2017-04-18 12:43:00 GMT+5,87.07962333,-91.284135,19.24,2,10,1
2017-04-18 12:43:01 GMT+5,87.07964667,-91.28401,17.26,2,10,1
2017-04-18 12:43:01 GMT+5,87.07966833,-91.284,28.27,2,10,1
2017-04-18 12:43:02 GMT+5,87.079695,-91.2842583,20.39,2,10,1
2017-04-18 12:43:03 GMT+5,87.07971667,-91.28427,20.44,2,10,1
2017-04-18 12:43:04 GMT+5,87.07974667,-91.2841683,26.63,2,10,1
2017-04-18 12:43:05 GMT+5,87.07978,-91.28424,25.21,2,10,1
2017-04-18 12:43:06 GMT+5,87.07980166,-91.2843,15.68,2,10,1
2017-04-18 12:43:07 GMT+5,87.07982334,-91.2843867,12.22,2,10,1
2017-04-18 12:43:08 GMT+5,87.07984,-91.2843367,8.06,2,10,1
2017-04-18 12:43:08 GMT+5,87.07986,-91.28433,12.17,2,10,1
2017-04-18 12:43:09 GMT+5,87.07986666,-91.2843433,8.99,2,10,1
2017-04-18 12:43:10 GMT+5,87.07990333,-91.28417,13.81,2,10,1
2017-04-18 12:43:11 GMT+5,87.07991333,-91.2841517,11.95,2,10,1
2017-04-18 12:43:12 GMT+5,87.07992666,-91.2842133,8.72,2,10,1
2017-04-18 12:43:13 GMT+5,87.07995,-91.2842617,26.19,2,10,1
2017-04-18 12:43:14 GMT+5,87.07996666,-91.2843683,24.06,2,10,1
2017-04-18 12:43:15 GMT+5,87.07998167,-91.2845134,13.7,2,10,1
2017-04-18 12:43:16 GMT+5,87.08000334,-91.284445,9.27,2,10,1
2017-04-18 12:43:17 GMT+5,87.080035,-91.28436,9.76,2,10,1
2017-04-18 12:43:18 GMT+5,87.08004667,-91.2843167,7.241,2,10,1
2017-04-18 12:43:19 GMT+5,87.08006334,-91.2843517,8.12,2,10,1
2017-04-18 12:43:20 GMT+5,87.080075,-91.284325,5.981,2,10,1
2017-04-18 12:43:21 GMT+5,87.08009834,-91.2842267,6.255,2,10,1
2017-04-18 12:43:21 GMT+5,87.08011667,-91.2841133,15.95,2,10,1
2017-04-18 12:43:22 GMT+5,87.08013833,-91.2839467,24.77,2,10,1
2017-04-18 12:43:23 GMT+5,87.08015333,-91.2838767,29.65,2,10,1
2017-04-18 12:43:24 GMT+5,87.08016667,-91.2838783,23.67,2,10,1
2017-04-18 12:43:25 GMT+5,87.080185,-91.28409,28.72,2,10,1
2017-04-18 12:43:26 GMT+5,87.08019499,-91.2840767,58.08,2,10,1
2017-04-18 12:43:26 GMT+5,87.080215,-91.2840817,49.09,2,10,1
2017-04-18 12:43:27 GMT+5,87.08023667,-91.2842067,40.77,2,10,1
2017-04-18 12:43:28 GMT+5,87.08025833,-91.2842,33.21,2,10,1
2017-04-18 12:43:29 GMT+5,87.08027334,-91.28426,20,2,10,1
2017-04-18 12:43:29 GMT+5,87.080285,-91.28424,12.01,2,10,1
2017-04-18 12:43:30 GMT+5,87.08031,-91.2841217,18.31,2,10,1
2017-04-18 12:43:31 GMT+5,87.08032167,-91.284095,16.88,2,10,1
2017-04-18 12:43:32 GMT+5,87.08034167,-91.2840633,17.21,2,10,1
2017-04-18 12:43:32 GMT+5,87.08036833,-91.2839017,9.98,2,10,1
2017-04-18 12:43:33 GMT+5,87.08037833,-91.2839633,8.23,2,10,1
2017-04-18 12:43:34 GMT+5,87.08040334,-91.28402,7.789,2,10,1
2017-04-18 12:43:35 GMT+5,87.08042833,-91.2839366,16.88,2,10,1
2017-04-18 12:43:36 GMT+5,87.08044501,-91.2841333,18.36,2,10,1
2017-04-18 12:43:37 GMT+5,87.08046333,-91.2841017,17.92,2,10,1
2017-04-18 12:43:37 GMT+5,87.080485,-91.284065,18.8,2,10,1
2017-04-18 12:43:38 GMT+5,87.08049667,-91.2840967,20.88,2,10,1
2017-04-18 12:43:39 GMT+5,87.08052,-91.2838717,4.831,2,10,1
2017-04-18 12:43:40 GMT+5,87.08053834,-91.2837,14.8,2,10,1
2017-04-18 12:43:41 GMT+5,87.08055666,-91.2836717,20.72,2,10,1
2017-04-18 12:43:42 GMT+5,87.08057667,-91.28376,28.39,2,10,1
2017-04-18 12:43:42 GMT+5,87.08056333,-91.2846967,0.667,2,10,1
2017-04-18 12:43:43 GMT+5,87.08058666,-91.284725,16.67,2,10,1
2017-04-18 12:43:44 GMT+5,87.08060334,-91.2846833,14.2,2,10,1
2017-04-18 12:43:45 GMT+5,87.08062667,-91.2846366,19.46,2,10,1
2017-04-18 12:43:46 GMT+5,87.08065666,-91.28458,30.86,2,10,1
2017-04-18 12:43:46 GMT+5,87.08067834,-91.28457,17.6,2,10,1
2017-04-18 12:43:47 GMT+5,87.080695,-91.2845383,39.79,2,10,1
2017-04-18 12:43:48 GMT+5,87.08071,-91.28462,39.3,2,10,1
2017-04-18 12:43:49 GMT+5,87.08074334,-91.2847067,45.49,2,10,1
2017-04-18 12:43:50 GMT+5,87.08076333,-91.28486,44.72,2,10,1
2017-04-18 12:43:51 GMT+5,87.08079834,-91.28499,40.88,2,10,1
2017-04-18 12:43:52 GMT+5,87.08082333,-91.2851367,36.17,2,10,1
2017-04-18 12:43:53 GMT+5,87.08084,-91.2850733,31.08,2,10,1
2017-04-18 12:43:53 GMT+5,87.080855,-91.2851233,33.65,2,10,1
2017-04-18 12:43:54 GMT+5,87.08087,-91.2850867,4.503,2,10,1
2017-04-18 12:43:55 GMT+5,87.08088834,-91.285105,5.215,2,10,1
2017-04-18 12:43:56 GMT+5,87.080915,-91.2852367,5.927,2,10,1
2017-04-18 12:43:57 GMT+5,87.08093333,-91.28529,8.78,2,10,1
2017-04-18 12:43:57 GMT+5,87.08096334,-91.285315,11.19,2,10,1
2017-04-18 12:43:58 GMT+5,87.08097833,-91.2852883,9.87,2,10,1
2017-04-18 12:43:59 GMT+5,87.08099166,-91.2854617,21.16,2,10,1
2017-04-18 12:43:59 GMT+5,87.081005,-91.2853117,14.91,2,10,1
2017-04-18 12:44:00 GMT+5,87.081025,-91.285255,18.2,2,10,1
2017-04-18 12:44:01 GMT+5,87.081045,-91.2853617,11.08,2,10,1
2017-04-18 12:44:02 GMT+5,87.08105,-91.28545,9.65,2,10,1
2017-04-18 12:44:03 GMT+5,87.08107333,-91.2855067,7.078,2,10,1
2017-04-18 12:44:04 GMT+5,87.08109833,-91.28562,9.21,2,10,1
2017-04-18 12:44:05 GMT+5,87.08110666,-91.28563,22.48,2,10,1
2017-04-18 12:44:06 GMT+5,87.08113334,-91.2857633,13.98,2,10,1
2017-04-18 12:44:06 GMT+5,87.08115,-91.2858667,20.23,2,10,1
2017-04-18 12:44:07 GMT+5,87.08117333,-91.2861283,11.24,2,10,1
2017-04-18 12:44:08 GMT+5,87.08120666,-91.286185,14.48,2,10,1
2017-04-18 12:44:09 GMT+5,87.08123167,-91.2861867,16.83,2,10,1
2017-04-18 12:44:10 GMT+5,87.08124667,-91.2863017,11.3,2,10,1
2017-04-18 12:44:11 GMT+5,87.08126,-91.2862483,7.133,2,10,1
2017-04-18 12:44:11 GMT+5,87.08128833,-91.2863183,5.818,2,10,1
2017-04-18 12:44:12 GMT+5,87.08130834,-91.2864467,4.338,2,10,1
2017-04-18 12:44:13 GMT+5,87.08133166,-91.2864366,4.284,2,10,1
2017-04-18 12:44:14 GMT+5,87.08134666,-91.2866517,4.229,2,10,1
2017-04-18 12:44:15 GMT+5,87.08137333,-91.2867866,6.859,2,10,1
2017-04-18 12:44:15 GMT+5,87.08139834,-91.2868633,9.87,2,10,1
2017-04-18 12:44:16 GMT+5,87.08143,-91.287175,13.6,2,10,1
2017-04-18 12:44:17 GMT+5,87.08144166,-91.2873167,8.56,2,10,1
2017-04-18 12:44:18 GMT+5,87.08146334,-91.2873183,18.04,2,10,1
2017-04-18 12:44:18 GMT+5,87.08147667,-91.287385,14.48,2,10,1
2017-04-18 12:44:19 GMT+5,87.08149,-91.28731,11.74,2,10,1
2017-04-18 12:44:20 GMT+5,87.08149333,-91.28737,6.256,2,10,1
2017-04-18 12:44:21 GMT+5,87.08152,-91.287305,4.722,2,10,1
2017-04-18 12:44:21 GMT+5,87.08154,-91.2873634,5.653,2,10,1
2017-04-18 12:44:22 GMT+5,87.08155333,-91.28742,4.174,2,10,1
2017-04-18 12:44:23 GMT+5,87.08158001,-91.2875184,4.448,2,10,1
2017-04-18 12:44:24 GMT+5,87.08160166,-91.2875716,3.9,2,10,1
2017-04-18 12:44:25 GMT+5,87.08162,-91.2877233,4.722,2,10,1
2017-04-18 12:44:25 GMT+5,87.08164833,-91.287915,5.873,2,10,1
2017-04-18 12:44:26 GMT+5,87.08168001,-91.2881967,7.133,2,10,1
2017-04-18 12:44:27 GMT+5,87.08168833,-91.2884183,12.83,2,10,1
2017-04-18 12:44:28 GMT+5,87.08171,-91.2885433,15.35,2,10,1
2017-04-18 12:44:28 GMT+5,87.081725,-91.2887934,23.74,2,10,1
2017-04-18 12:44:29 GMT+5,87.081585,-91.2909183,37.87,2,10,1
2017-04-18 12:44:30 GMT+5,87.08158334,-91.29059,28.61,2,10,1
2017-04-18 12:44:31 GMT+5,87.08158001,-91.2906317,20.5,2,10,1
2017-04-18 12:44:32 GMT+5,87.08158167,-91.2902733,19.52,2,10,1
2017-04-18 12:44:32 GMT+5,87.08159833,-91.28982,27.24,2,10,1
2017-04-18 12:44:33 GMT+5,87.08159,-91.2896367,12.12,2,10,1
2017-04-18 12:44:34 GMT+5,87.08158167,-91.2893767,15.3,2,10,1
2017-04-18 12:44:35 GMT+5,87.08158667,-91.2890317,10.59,2,10,1
2017-04-18 12:44:36 GMT+5,87.08158667,-91.288545,18.86,2,10,1
2017-04-18 12:44:37 GMT+5,87.08158667,-91.2883683,9.82,2,10,1
2017-04-18 12:44:39 GMT+5,87.08159,-91.288145,11.63,2,10,1
2017-04-18 12:44:41 GMT+5,87.081595,-91.28766,9.33,2,10,1
2017-04-18 12:44:41 GMT+5,87.081595,-91.2874583,6.585,2,10,1
2017-04-18 12:44:43 GMT+5,87.08159667,-91.2870283,6.366,2,10,1
2017-04-18 12:44:44 GMT+5,87.08159167,-91.2869433,17.93,2,10,1
2017-04-18 12:44:45 GMT+5,87.08159333,-91.28644,15.74,2,10,1
2017-04-18 12:44:45 GMT+5,87.08158834,-91.2859133,12.18,2,10,1
2017-04-18 12:44:46 GMT+5,87.08158334,-91.2854467,11.63,2,10,1
2017-04-18 12:44:47 GMT+5,87.08158334,-91.2851567,17.93,2,10,1
2017-04-18 12:44:48 GMT+5,87.08158834,-91.2846,20.94,2,10,1
2017-04-18 12:44:49 GMT+5,87.081585,-91.2840483,19.85,2,10,1
2017-04-18 12:44:49 GMT+5,87.081585,-91.2838866,17.22,2,10,1
2017-04-18 12:44:50 GMT+5,87.08158334,-91.2836617,12.83,2,10,1
2017-04-18 12:44:51 GMT+5,87.08158667,-91.28314,22.15,2,10,1
2017-04-18 12:44:52 GMT+5,87.08159,-91.2825883,29.05,2,10,1
2017-04-18 12:44:52 GMT+5,87.08158334,-91.2822217,40.18,2,10,1
2017-04-18 12:44:53 GMT+5,87.08157667,-91.2818717,19.85,2,10,1
2017-04-18 12:44:54 GMT+5,87.08157167,-91.2815883,27.19,2,10,1
2017-04-18 12:44:55 GMT+5,87.08157167,-91.2812983,30.92,2,10,1
2017-04-18 12:44:55 GMT+5,87.08156667,-91.2808484,55.91,2,10,1
2017-04-18 12:44:56 GMT+5,87.08156834,-91.2804933,45.17,2,10,1
2017-04-18 12:44:57 GMT+5,87.08157167,-91.2800067,60.78,2,10,1
2017-04-18 12:44:58 GMT+5,87.08156834,-91.2794233,47.3,2,10,1
2017-04-18 12:44:59 GMT+5,87.081565,-91.279155,39.91,2,10,1
2017-04-18 12:44:59 GMT+5,87.08157,-91.2788717,21.16,2,10,1
2017-04-18 12:45:00 GMT+5,87.08156667,-91.27878,14.53,2,10,1
2017-04-18 12:45:01 GMT+5,87.08156,-91.2785383,14.2,2,10,1
2017-04-18 12:45:03 GMT+5,87.081555,-91.2782433,19.57,2,10,1
2017-04-18 12:45:04 GMT+5,87.081555,-91.2778017,14.81,2,10,1
2017-04-18 12:45:05 GMT+5,87.08155333,-91.2773683,16.56,2,10,1
2017-04-18 12:45:06 GMT+5,87.08154666,-91.27719,7.901,2,10,1
2017-04-18 12:45:07 GMT+5,87.08154666,-91.276735,9.65,2,10,1
2017-04-18 12:45:08 GMT+5,87.08154,-91.276025,11.85,2,10,1
2017-04-18 12:45:09 GMT+5,87.08153667,-91.275845,22.97,2,10,1
2017-04-18 12:45:10 GMT+5,87.081535,-91.2753683,33.22,2,10,1
2017-04-18 12:45:10 GMT+5,87.08153,-91.2749533,47.42,2,10,1
2017-04-18 12:45:11 GMT+5,87.08152667,-91.2746533,75.42,2,10,1
2017-04-18 12:45:13 GMT+5,87.081525,-91.2741817,49.33,2,10,1
2017-04-18 12:45:14 GMT+5,87.08152333,-91.2739067,47.47,2,10,1
2017-04-18 12:45:15 GMT+5,87.08152167,-91.27355,48.35,2,10,1
2017-04-18 12:45:16 GMT+5,87.08151666,-91.27331,48.29,2,10,1
2017-04-18 12:45:17 GMT+5,87.081515,-91.2728367,44.95,2,10,1
2017-04-18 12:45:18 GMT+5,87.08150499,-91.2725216,52.51,2,10,1
2017-04-18 12:45:18 GMT+5,87.08150499,-91.2720684,41.88,2,10,1
2017-04-18 12:45:19 GMT+5,87.0815,-91.2715517,66.76,2,10,1
2017-04-18 12:45:20 GMT+5,87.081495,-91.2713117,79.15,2,10,1
2017-04-18 12:45:21 GMT+5,87.08149,-91.2711267,72.35,2,10,1
2017-04-18 12:45:22 GMT+5,87.081495,-91.27095,50.98,2,10,1
2017-04-18 12:45:24 GMT+5,87.08148333,-91.2699317,95,2,10,1
2017-04-18 12:45:25 GMT+5,87.08148667,-91.269435,71.81,2,10,1
2017-04-18 12:45:26 GMT+5,87.081485,-91.2691567,97.2,2,10,1
2017-04-18 12:45:26 GMT+5,87.081485,-91.26891,80.4,2,10,1
2017-04-18 12:45:27 GMT+5,87.08148833,-91.26843,38.27,2,10,1
2017-04-18 12:45:28 GMT+5,87.081475,-91.2678117,91.9,2,10,1
2017-04-18 12:45:30 GMT+5,87.08148,-91.2674633,77.24,2,10,1
2017-04-18 12:45:31 GMT+5,87.08147167,-91.2671433,52.08,2,10,1
2017-04-18 12:45:32 GMT+5,87.08146834,-91.2666317,74.06,2,10,1
2017-04-18 12:45:33 GMT+5,87.08147,-91.2661917,18.65,2,10,1
2017-04-18 12:45:34 GMT+5,87.08146167,-91.265955,52.79,2,10,1
2017-04-18 12:45:35 GMT+5,87.08145833,-91.2655133,47.59,2,10,1
2017-04-18 12:45:35 GMT+5,87.08145667,-91.2649467,24.95,2,10,1
2017-04-18 12:45:37 GMT+5,87.08144833,-91.264505,14.26,2,10,1
2017-04-18 12:45:38 GMT+5,87.08145,-91.2639783,12.73,2,10,1
2017-04-18 12:45:39 GMT+5,87.08143833,-91.263725,6.477,2,10,1
2017-04-18 12:45:41 GMT+5,87.08143166,-91.2635533,9.88,2,10,1
2017-04-18 12:45:43 GMT+5,87.081425,-91.2631367,23.09,2,10,1
2017-04-18 12:45:46 GMT+5,87.08142833,-91.26262,23.63,2,10,1
2017-04-18 12:45:46 GMT+5,87.08143,-91.26245,17.55,2,10,1
2017-04-18 12:45:47 GMT+5,87.08143166,-91.26207,30.43,2,10,1
2017-04-18 12:45:49 GMT+5,87.081425,-91.2615483,11.96,2,10,1
2017-04-18 12:45:50 GMT+5,87.081425,-91.26149,19.63,2,10,1
2017-04-18 12:45:51 GMT+5,87.08141501,-91.2611183,16.23,2,10,1
2017-04-18 12:45:53 GMT+5,87.081425,-91.2606567,11.85,2,10,1
2017-04-18 12:45:54 GMT+5,87.081425,-91.2601983,13.93,2,10,1
2017-04-18 12:45:55 GMT+5,87.08141667,-91.2597467,11.14,2,10,1
2017-04-18 12:45:56 GMT+5,87.08141667,-91.259465,18.04,2,10,1
2017-04-18 12:45:57 GMT+5,87.08141667,-91.2590317,15.85,2,10,1
2017-04-18 12:45:58 GMT+5,87.08141667,-91.25853,21.28,2,10,1
2017-04-18 12:45:59 GMT+5,87.08141167,-91.2581733,19.36,2,10,1
2017-04-18 12:46:00 GMT+5,87.08141001,-91.257905,13.05,2,10,1
2017-04-18 12:46:01 GMT+5,87.08141167,-91.2575667,18.76,2,10,1
2017-04-18 12:46:02 GMT+5,87.08141501,-91.2570316,18.81,2,10,1
2017-04-18 12:46:04 GMT+5,87.08141667,-91.2567483,26.92,2,10,1
2017-04-18 12:46:05 GMT+5,87.08141001,-91.2565933,35.36,2,10,1
2017-04-18 12:46:07 GMT+5,87.08140667,-91.2561317,45.12,2,10,1
2017-04-18 12:46:09 GMT+5,87.08140334,-91.2557883,54.49,2,10,1
2017-04-18 12:46:09 GMT+5,87.081395,-91.2552134,68.74,2,10,1
2017-04-18 12:46:10 GMT+5,87.08140167,-91.2548817,72.14,2,10,1
2017-04-18 12:46:11 GMT+5,87.08139667,-91.2544767,50.71,2,10,1
2017-04-18 12:46:12 GMT+5,87.08138667,-91.254175,42.93,2,10,1
2017-04-18 12:46:14 GMT+5,87.081385,-91.25392,51.75,2,10,1
2017-04-18 12:46:15 GMT+5,87.08138667,-91.2534333,57.67,2,10,1
2017-04-18 12:46:15 GMT+5,87.08138833,-91.253055,48.9,2,10,1
2017-04-18 12:46:16 GMT+5,87.08139,-91.2525967,37.83,2,10,1
2017-04-18 12:46:17 GMT+5,87.08138667,-91.2524333,34.54,2,10,1
2017-04-18 12:46:18 GMT+5,87.08139167,-91.25197,19.96,2,10,1
2017-04-18 12:46:19 GMT+5,87.08139167,-91.2514683,18.92,2,10,1
2017-04-18 12:46:20 GMT+5,87.08136833,-91.2513734,21.11,2,10,1
2017-04-18 12:46:21 GMT+5,87.08136334,-91.2510383,27.25,2,10,1
2017-04-18 12:46:21 GMT+5,87.081365,-91.2507683,29.94,2,10,1
2017-04-18 12:46:22 GMT+5,87.08136334,-91.2502933,37.06,2,10,1
2017-04-18 12:46:24 GMT+5,87.08135667,-91.249915,39.48,2,10,1
2017-04-18 12:46:27 GMT+5,87.081355,-91.24953,28.57,2,10,1
2017-04-18 12:46:28 GMT+5,87.08135333,-91.2491,25.72,2,10,1
2017-04-18 12:46:29 GMT+5,87.08135333,-91.248585,16.89,2,10,1
2017-04-18 12:46:30 GMT+5,87.08134333,-91.2482933,14.59,2,10,1
2017-04-18 12:46:31 GMT+5,87.08134,-91.2480083,16.89,2,10,1
2017-04-18 12:46:32 GMT+5,87.08134666,-91.247615,26.43,2,10,1
2017-04-18 12:46:33 GMT+5,87.08134333,-91.2472033,30.92,2,10,1
2017-04-18 12:46:34 GMT+5,87.08133499,-91.246805,45.4,2,10,1
2017-04-18 12:46:35 GMT+5,87.08133333,-91.2466833,34.82,2,10,1
2017-04-18 12:46:36 GMT+5,87.08132667,-91.2465417,34.98,2,10,1
2017-04-18 12:46:38 GMT+5,87.081325,-91.246285,19.52,2,10,1
2017-04-18 12:46:40 GMT+5,87.08131833,-91.2458617,44.41,2,10,1
2017-04-18 12:46:41 GMT+5,87.08132,-91.2454133,36.84,2,10,1
2017-04-18 12:46:41 GMT+5,87.081315,-91.2451083,27.8,2,10,1
2017-04-18 12:46:43 GMT+5,87.08131,-91.2448517,23.47,2,10,1
